date,username,tweet_retweet_count,tweet_favorite_count,user_follower_count,user_friends_count,user_listed_count,user_verified_status,user_favorites_count,user_num_of_tweets,tweet
02/07/2017,ravan5,23992,0,40,57,3,False,2477,710,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,ryesteph,7983,0,16,64,0,False,328,45,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,LaneyHoward3,336,0,444,558,1,False,19482,3049,"RT @taterpie: These are the Senators who voted for DeVos who terms end in 2018:
Flake
Wicker
Fischer
Heller
Corker
Cruz
Hatch
Barrasso"
02/07/2017,jacobenimble,618,0,55,167,21,False,28573,13327,"RT @wilw: Now that DeVos is the Secretary of Education, we can count on future generations learning all about The Bowling Green Massacre."
02/07/2017,gabybonilla_esc,0,0,77,115,12,False,797,764,This is a disgrace! This decision will have infinite ripple effects in the youth of this nation. @CNNPolitics https://t.co/HCy9xgAuy6
02/07/2017,roze_hurd,38,0,2550,3573,33,False,8296,9995,"RT @theRza2u: The 50 in opposition represent 179,381,386 ppl, while the other half represent 143,064,962. #DeVos #NoOnDeVos 
https://t.co/5…"
02/07/2017,rkb200,3,0,134,105,2,False,389,555,"RT @MSEAeducators: ""Educators must work w/ [legislators] to protect our schools from this joint Trump-DeVos-Hogan privatization agenda"" htt…"
02/07/2017,cookerT,0,0,38,187,2,False,296,769,@SenJohnMcCain Betsy DeVos is going to be the ruin of our eduction system.  You sold us out.  You sold the public schools out. Poor kids.
02/07/2017,allivalett,7983,0,280,480,4,False,11169,5624,"RT @ALT_DOJ: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
Hatch U…"
02/07/2017,Luxordus,874,0,74,317,13,False,9789,9697,RT @RogueNASA: Science Teachers on Why Betsy DeVos Is a 'Monstrous Mistake' https://t.co/Xl61uYX8aD via @gizmodo
02/07/2017,leslieshawNC,1803,0,142,218,3,False,3010,2850,RT @AltNatParkSer: We will campaign against every single senator who voted for #DeVos. That is a promise. Retweet and follow to join us!
02/07/2017,JiveBarker,3715,0,14,36,0,False,380,103,RT @Elizasoul80: I'm starting to think this entire administration was homeschooled by Betsy DeVos.
02/07/2017,Walkyrjenny,6024,0,229,271,9,False,15060,5762,"RT @Pres_Bartlet: These are the Senators who voter for DeVos who terms end in 2018:
Flake
Wicker
Fischer
Heller
Corker
Cruz
Hatch
Barrasso"
02/07/2017,Alex_Obrrien,0,0,372,151,1,False,13287,14261,Glad I left the public education system the year before Betsy DeVos became in charge of it
02/07/2017,Lisaallenfitnes,223,0,413,1124,9,False,6908,5181,"RT @funder: Putin has plan for destroying The West &amp; it looks a lot like Trump 

#TrumpRussia #dworkinreport #resist #devos #rt https://t.c…"
02/07/2017,nc362,27376,0,286,625,28,False,14526,8975,RT @SethMacFarlane: Betsy DeVos confirmed.  What is also confirmed is that there is not one single man of courage in the Republican Congres…
02/07/2017,ryesilverman,1,1,4191,1760,115,True,31608,19727,"""Iiiiiii want to be in the room where it happens...""
 ::writes check::
 ""Done!""

~Excerpt from the musical ""DeVos."" Also the entire musical."
02/07/2017,arelyarlenne,1730,0,475,87,22,False,15345,57755,RT @shannonrwatts: Hey @LaurenJauregui: Teachers like your mom know guns don't belong in schools. Text DEVOS to 64433 to tell your senators…
02/07/2017,arcacha_k,0,0,4,50,0,False,228,74,"@MMFlint I want to hear from the GOP why they voted yes, how many of their constituents they ignored, and how much money they got from DeVos"
02/07/2017,MitchEganSlate,740,0,2119,2329,118,False,49,11304,"RT @charliekirk11: Why do democrats oppose DeVos &amp; school choice?

Because they are BOUGHT by the teacher unions. 

Got over 33 million thi…"
02/07/2017,Linz775,3,0,261,394,15,False,8799,5757,RT @DavyJonesPizza: The future is female. @HillaryClinton #thefutureisfemale Devos is your new education Secretary.  @SenSchumer #stopsessi…
02/07/2017,Sunny_B05,2075,0,115,81,5,False,3490,10901,"RT @TheAffinityMag: Unqualified, Privileged White Lady Chosen As Head of U.S. Public School System: https://t.co/pQdyrtcZ0Y https://t.co/gr…"
02/07/2017,THCrinstam,0,0,1536,506,125,False,5934,680,"Trump has literally sold DeVos the position of Sec of Edu of the US, with full GOP support..."
02/07/2017,audreyswan07,688,0,22,184,0,False,1088,453,RT @MMFlint: Our great state of Michigan has given you Donald Trump (10K vote margin) &amp; Betsy DeVos (she's worked tirelessly here to destro…
02/07/2017,Bruce_Leroy,1039,0,56,137,3,False,2673,4543,RT @TylerACherry: Take your anger at DeVos' criminal incompetency and the GOP's cowardly piety to mega-billionaire donors and VOTE IN THE M…
02/07/2017,LordLolo02,12289,0,25,56,0,False,215,269,"RT @BernieSanders: The choice on DeVos is clear. We need to protect children with disabilities, not ignore their needs. #NoOnDeVos"
02/07/2017,DWMoulinier,24542,0,13,87,1,False,509,477,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,JonathanLSeagul,28,0,953,909,74,False,333,8779,"RT @thelittleidiot: and #betsydevos ' family donated over $1,000,000 to the senators who voted for her. #theswampisfull https://t.co/o76WO1…"
02/07/2017,_batou_,0,0,2347,1885,107,False,2868,36857,"Jill Stein, la candidate des verts aux présidentielles US, accuse les démocrates d'êtres des vendus, car le vote de… https://t.co/ktVXcL4LA6"
02/07/2017,penelope_low,31,0,18,176,1,False,268,299,"RT @Slate: The conservative (yes, conservative!) case against Betsy DeVos: https://t.co/jDHLGrGDIb https://t.co/a7mRlkDNMu"
02/07/2017,nancyl367,408,0,1369,1055,184,False,76240,72480,"RT @mitchellvii: Despite their obstruction, non-stop whining and violent protests, Trump just KEEPS WINNING.  DeVos confirmed.  https://t.c…"
02/07/2017,GmaDutt,188,0,56,349,5,False,630,1136,"RT @evanmcmurry: DeVos-related hash tags, by # of tweets

#HoldTheFloor: 250,958
#DumpDeVos: 133,912
#NoDeVos: 70,498
#NoOnDeVos: 54,964
#C…"
02/07/2017,fuckyouimbetter,17,0,69,413,8,False,1751,5391,"RT @AntonioArellano: ⚡️ “ #NYC students stage walkout following DeVos confirmation” 

https://t.co/tBAyZqC9nN @BetsyDeVos #TheResistance"
02/07/2017,sharfaust,23992,0,172,194,6,False,11652,3521,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,EmilyWartinger,2789,0,479,443,3,False,19551,30652,RT @AP: BREAKING: Senate confirms Betsy DeVos as Education secretary after Vice President Mike Pence breaks 50-50 tie.
02/07/2017,knammari1,411,0,697,910,52,False,11112,13713,"RT @activist360: Betsy DeVos: Now that the destruction of our public school system is guaranteed — once again, I'd like to thank Jill Stein…"
02/07/2017,ddickersondc,0,0,14,50,2,False,224,655,@FoxNews @MeghanMcCain @BetsyDeVos @FoxNewsInsider who cares what she believes. That's just ridiculous. DeVos is co… https://t.co/hIHgw2RyU5
02/07/2017,lightbird_aka,84,0,536,722,55,False,29924,16884,RT @yashar: Jill Stein blaming Dems for the DeVos confirmation even though no Dems voted for her. Have to screenshot tweet cause @drjillste…
02/07/2017,carmic14,825,0,2745,4418,575,False,54930,142898,RT @edsbs: I will pay someone to follow Betsy DeVos around in a bear suit
02/07/2017,versharma,3,0,4775,2665,232,True,11920,44511,RT @jbendery: Hundreds Of New York Students Walk Out As Senate Confirms Betsy DeVos https://t.co/ZbNpI9nhzf
02/07/2017,deesurgtec,368,0,164,1301,2,False,2992,1121,"RT @tariqnasheed: The real agenda behind Betsy DeVos defunding public schools is to create ""segregation academies"" in the form of private s…"
02/07/2017,vanetti,49,0,627,558,38,False,24309,26346,"RT @alexandraerin: The vote against Betsy DeVos was the single most open, unified act of defiance by elected Democrats since the election.…"
02/07/2017,HabitStyle,83,0,5329,5614,29,False,13248,3264,RT @Alyssa_Milano: .@lisamurkowski @SenatorCollins Are the 2 Republicans Who Voted Against DeVos  https://t.co/awqkrK8DBG #NoonDeVos #child…
02/07/2017,sampathduddu,0,0,170,232,2,False,2760,5227,48 Democratic senators voted against Devos. There are 48 democratic senators in the Senate. https://t.co/soM8oMyFbV
02/07/2017,TheERRose,23992,0,326,807,27,False,17738,8431,"RT @GeorgeTakei: The DeVos pledge: If your senator voted YES, you pledge to vote AGAINST them in the next election and to donate to their o…"
02/07/2017,morgandeckard,2001,0,143,639,4,False,3198,2515,"RT @JuddLegum: 50 senators who opposed DeVos represent 179 million people

50 senators who supported her represent 143 million

https://t.c…"
02/07/2017,maxmythBlueGree,87,0,1187,1717,149,False,16825,33655,"RT @jobeckerhrw: Hundreds of NYC high school students walk out as US Senate confirms Betsy DeVos as Ed Sec.
https://t.co/y0GqWEB9Wh https:/…"
02/07/2017,maxmythBlueGree,56,0,1187,1717,149,False,16825,33655,RT @TribecaFilmIns: We work every day w students in NYC public schools. Betsy DeVos' approval as Ed Sec is crushing for our students. Priva…
02/07/2017,Rogueusedgov,141,0,0,0,0,False,0,5,"RT @MrSpock2017: So, not one man in the GOP voted against DeVos.  #VoteThemOut 2018 2020. 

Thus far, McCain and Graham are talk, no action."
02/07/2017,Dirklerxstprat,3365,0,16,193,0,False,254,239,RT @GeorgeTakei: Angry about your senator's DeVos vote? Let 'em hear it. Say they will pay a price next election. Let's flood with calls. (…
02/07/2017,christinmarie,1383,0,56,301,2,False,316,502,"RT @audreywatters: The Senators who voted for DeVos whose terms are up in 2018

Flake AZ
Wicker MS
Fischer NE
Heller NV
Corker TN
Cruz TX
H…"
02/07/2017,browntk56,1990,0,658,344,28,False,60917,6611,RT @esheikh_: Betsy DeVos paid her way into becoming the Secretary of Education. That is called corruption. https://t.co/NqdVy4dITm
02/07/2017,Harristorically,141,0,181,192,6,False,1239,2788,"RT @EWErickson: Thank you, Sen. Harry Reid for getting rid of the filibuster for nominations. Betsy DeVos's confirmation wouldn't have happ…"
02/07/2017,dylanthinks_,2,0,716,933,79,False,908,49956,"RT @thatkindofplace: Thank you, United States Senators, for proving yet again that you do not care about disabled students. DeVos is NOT fi…"
02/07/2017,kristinetuna,403,0,1491,666,36,False,53863,24396,"RT @BrianWithCheese: DeVos straight up admits that she bought her position.

This is where we are, now. https://t.co/JK00Xbgmyv"
02/07/2017,Selenatorgramps,1978,0,1183,1373,9,False,13118,22789,RT @gogreen18: betsy devos is a slap in the face to every hardworking teacher &amp; every kid in public school.  very sad day for the future of…
02/07/2017,quesadiIIas,0,0,585,269,1,False,9671,26596,i gotta have 2 years of experience to manage a tanning bed shop but betsy devos can run public education even though she's a fucking moron
02/07/2017,SayruhWilly,5906,0,832,80,1,False,49469,42849,"RT @brianklaas: Just so we're clear, in the rest of the world there's a word for this: corruption. #DeVos https://t.co/xNt3Fqn26I"
02/07/2017,mmafightersquad,8711,0,74,192,1,False,3500,4374,RT @ItsDanSheehan: Very important to get your DeVos jokes in while people can still read
02/07/2017,NaneaKalani,3,0,4251,3031,156,False,429,5909,RT @PoliticsK12: Reactions to Betsy DeVos' Confirmation as Ed. Secretary Range From Joy to Anger https://t.co/vYwv3s6k1c #edpolitics
02/07/2017,patty_bray,162,0,10510,11410,209,False,7152,62516,RT @NewYorker: Betsy Devos and the plan to break public schools: https://t.co/igDW39EE6E https://t.co/xCo5fEFz3L
02/07/2017,aliensasleep,92,0,148,224,2,False,4662,2500,RT @mynameisntdave: Confirming Betsy DeVos as Secretary of Education has set education in this country back 6000 years to when earth and li…
02/07/2017,realbradadkins,0,0,108,574,12,False,4146,13366,"i don't get the Rs. they're crossing fingers hoping and hoping that devos gets confirmed and when Ds are pissed, Rs say ""it's no big deal""."
02/07/2017,fox_gretchen,5906,0,141,341,79,False,9994,36935,"RT @brianklaas: Just so we're clear, in the rest of the world there's a word for this: corruption. #DeVos https://t.co/xNt3Fqn26I"
02/07/2017,RayLynn2,67,0,201,333,35,False,1281,50908,"RT @CharlesMBlow: ⚡️ “NYC students stage walkout following DeVos confirmation”

https://t.co/FP5ZdIqdES"
02/07/2017,lyz_estrada,104,0,10193,2867,345,False,90809,154937,RT @SandraHartle: #confirmed Betsy DeVos confirmed despite Democrat tantrum.Poverty will never go away until all Americans have a good educ…
02/07/2017,ChynnaSyndrome,2,0,1090,484,59,False,728,1009,"RT @PKuperArt: Betsy DeVos passes the exam! I feel educated on how our system works.
We all just got F'd up the A+ https://t.co/wOWreXA69D"
02/07/2017,epersonae,2555,0,890,595,185,False,2507,55359,"RT @catvalente: Oh, and by the way, next time you tell someone what a good man McCain is, remember that he spoke against #DeVos and voted f…"
02/07/2017,kylie_rae31,52,0,240,189,2,False,2927,11667,"RT @huntigula: Betsy Devos proves that even if you're woefully unqualified u can accomplish* anything if u work hard**

*purchase
**were bo…"
02/07/2017,marge0808,0,0,166,538,1,False,147,547,@funder Did you read the comments on the FB post?  He got OWNED for his DeVos vote! Made me giggle :)
02/07/2017,cooperhawke,24543,0,1922,2593,181,False,3934,72497,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,mgevaart,1149,0,102,137,0,False,583,150,"RT @jeremyscahill: Betsy DeVos is a billionaire right wing Christian supremacist who believes in theocratic education. Gross, cynical move…"
02/07/2017,REMPLIES,104,0,468,151,6,False,2622,64885,"RT @SayHillYes: .@MarcoRubio took $100,000 from DeVos' family before confirming her today. Of course HIS kids are in private school! https:…"
02/07/2017,hjrabble,0,0,153,253,1,False,7447,5593,"@TheDurkKnight I've watched Wolf of Wall Street, so I think I'm as qualified to go into finance as DeVos is to be Secretary of Education"
02/07/2017,hardhouz13,0,0,306,222,24,False,11016,21359,DeVos is now MISTRESS DEVOS!
02/07/2017,WJKerbel,190,0,157,348,7,False,1322,1426,RT @CREDOMobile: RT/SHARE to shame these members of @SenateGOP who chose Trump's fascist agenda over education of America's children: #DeVo…
02/07/2017,cummins_cody,24543,0,316,331,1,False,6744,6145,"RT @StephenAtHome: Elementary math under Betsy Devos
Q: Ned and Sheryl each have 4 apples. Who has more apples?
A: Whomever Mike Pence deci…"
02/07/2017,s_reoch,0,0,58,270,3,False,673,1888,"Not only is she setting policy for our educational system, but Betsy DeVos is now 15th in line for the presidency. Have a great week. #devos"
02/07/2017,TimAnchorhouse,5701,0,145,257,9,False,2680,6606,"RT @LabSplice: ""If Betsy DeVos can be Education Secretary, then I can certainly do whatever the fuck it is you do here."" My cover letter, i…"
02/07/2017,MaidenSammaiden,12,0,75,408,11,False,4422,2876,RT @PersianCeltic: VP Pence is clearly uneducated and has a long history of mornic ideas. Now we can add casting a vote for Betsy DeVos for…
02/07/2017,KTurner116,12,0,527,3033,67,False,3487,9879,RT @StarTribune: Minnesota senators critical of Betsy DeVos for education secretary. @alfranken's statement: https://t.co/1geOy8GFXQ https:…
02/07/2017,leighgoldst,1690,0,42,211,1,False,5171,602,"RT @RepAdamSchiff: Senate just confirmed Betsy DeVos for @usedgov. Her only relevant experience – giving millions to GOP.  

Swamp: 1
Kids…"
02/07/2017,TacTKrl,31,0,463,570,197,False,41801,98992,RT @Jbrous14: Cory Booker talking about DeVos like he ain't sell Newark schools.
